strut_id,junction0,junction1,unit_cell_edge_idx,unit_cell_ids,design_thickness,start_x,start_y,start_z,end_x,end_y,end_z,shaft_sample_count,mask_occupancy,centerline_coverage,raw_ct_score,equivalent_thickness_um,thickness_score,longest_internal_gap_voxels,continuity_score,density_score,otsu_threshold,density_threshold,classification
410,237,232,27,16,0.1,652.43526,207.23296,66.004234,652.20221,167.85422,105.60212,48,0.20365646,1,0.19684321,100,0.28571429,0,1,0.34157847,0.40911171,0.35911171,low_density
411,237,233,23,16,0.1,652.43526,207.23296,66.004234,652.26654,167.6354,26.624833,39,0.13186813,0.8974359,0.30163562,86.60254,0.24743583,1,0.87442472,0.32307379,0.40911171,0.35911171,low_density
412,238,247,1,17,0.1,691.55394,127.94646,26.7668,731.24311,167.23381,26.690278,43,0.0066445183,1,0.67834344,50,0.14285714,0,1,0.39121067,0.40911171,0.35911171,uncertain
413,239,247,2,17,0.1,770.53051,127.54487,26.832245,731.24311,167.23381,26.690278,46,0.00044365572,0.80434783,0.55263464,50,0.14285714,0,0.80434783,0.32228995,0.40911171,0.35911171,low_density
414,240,247,3,17,0.1,770.93228,206.52116,26.613756,731.24311,167.23381,26.690278,44,0.013914657,0.81818182,0.63493056,70.710678,0.20203051,0,0.81818182,0.36788846,0.40911171,0.35911171,uncertain
415,241,247,0,17,0.1,691.95571,206.92275,26.548311,731.24311,167.23381,26.690278,47,0.0069474598,0.91489362,0.57702941,100,0.28571429,3,0.85649615,0.37509605,0.40911171,0.35911171,uncertain
416,238,248,13,17,0.1,691.55394,127.94646,26.7668,691.72266,167.54402,66.146201,47,0.13026487,0.27659574,0.2632794,229.12878,0.65465367,34,0.076505206,0.29320248,0.40911171,0.35911171,broken
417,241,248,12,17,0.1,691.95571,206.92275,26.548311,691.72266,167.54402,66.146201,49,0.012078301,0.16326531,0.12434675,111.8034,0.31943828,0,0.16326531,0.14527688,0.40911171,0.35911171,low_density
418,242,248,28,17,0.1,691.89138,207.14157,105.5256,691.72266,167.54402,66.146201,49,0.13994169,0.30612245,0.14670449,250,0.71428571,33,0.099958351,0.27955904,0.40911171,0.35911171,broken
419,243,248,29,17,0.1,691.48961,128.16528,105.74409,691.72266,167.54402,66.146201,44,0.090909091,0.20454545,0.10159968,264.57513,0.75592895,35,0.041838843,0.25301069,0.40911171,0.35911171,broken
420,239,249,16,17,0.1,770.53051,127.54487,26.832245,770.69923,167.14242,66.211645,43,0,0,0.0027707903,0,0,0,0,0.00083123708,0.40911171,0.35911171,missing
421,240,249,17,17,0.1,770.93228,206.52116,26.613756,770.69923,167.14242,66.211645,46,0,0,0.0051749464,0,0,0,0,0.0015524839,0.40911171,0.35911171,missing
422,244,249,32,17,0.1,770.46618,127.76369,105.80953,770.69923,167.14242,66.211645,49,0.0016659725,0.081632653,0.018025023,50,0.14285714,0,0.081632653,0.053866482,0.40911171,0.35911171,low_density
423,245,249,33,17,0.1,770.86795,206.73998,105.59105,770.69923,167.14242,66.211645,36,0,0,0.0040408334,0,0,0,0,0.00121225,0.40911171,0.35911171,missing
424,238,250,14,17,0.1,691.55394,127.94646,26.7668,731.01006,127.85507,66.288167,46,0.035492458,0.32608696,0.17477008,100,0.28571429,31,0.1063327,0.15045724,0.40911171,0.35911171,broken
425,239,250,15,17,0.1,770.53051,127.54487,26.832245,731.01006,127.85507,66.288167,49,0.34693878,0.85714286,0.41327921,229.12878,0.65465367,0,0.85714286,0.52030024,0.40911171,0.35911171,present
426,243,250,30,17,0.1,691.48961,128.16528,105.74409,731.01006,127.85507,66.288167,47,0.6925749,1,0.65421586,278.38822,0.79539491,0,1,0.75288595,0.40911171,0.35911171,present
427,244,250,31,17,0.1,770.46618,127.76369,105.80953,731.01006,127.85507,66.288167,49,0.019575177,0.14285714,0.03460607,122.47449,0.34992711,42,0.020408163,0.10679738,0.40911171,0.35911171,broken
428,248,246,24,17,0.1,691.72266,167.54402,66.146201,731.17878,167.45263,105.66757,49,0.032069971,0.20408163,0.057336582,85.355339,0.2438724,26,0.095793419,0.10215908,0.40911171,0.35911171,broken
429,248,247,20,17,0.1,691.72266,167.54402,66.146201,731.24311,167.23381,26.690278,39,0.51491366,1,0.55418229,229.12878,0.65465367,0,1,0.6343922,0.40911171,0.35911171,present
430,248,251,4,17,0.1,691.72266,167.54402,66.146201,731.41183,206.83137,66.069678,48,0.18027211,0.72916667,0.17937065,50,0.14285714,5,0.65321181,0.24158888,0.40911171,0.35911171,low_density
431,248,250,5,17,0.1,691.72266,167.54402,66.146201,731.01006,127.85507,66.288167,38,0.11815252,0.26315789,0.12403744,213.43722,0.60982064,28,0.069252078,0.23549996,0.40911171,0.35911171,broken
432,249,247,22,17,0.1,770.69923,167.14242,66.211645,731.24311,167.23381,26.690278,49,0.010412328,0.14285714,0.09746169,100,0.28571429,42,0.020408163,0.106852,0.40911171,0.35911171,broken
433,249,251,7,17,0.1,770.69923,167.14242,66.211645,731.41183,206.83137,66.069678,39,0.079539508,0.25641026,0.084570984,190.13878,0.54325366,29,0.06574622,0.1949085,0.40911171,0.35911171,broken
434,249,246,26,17,0.1,770.69923,167.14242,66.211645,731.17878,167.45263,105.66757,39,0.32286761,0.76923077,0.31098298,226.36779,0.64676512,0,0.76923077,0.46723107,0.40911171,0.35911171,present
435,250,247,21,17,0.1,731.01006,127.85507,66.288167,731.24311,167.23381,26.690278,36,0.030045351,0.22222222,0.10174236,117.13894,0.33468269,28,0.049382716,0.1306144,0.40911171,0.35911171,broken
436,250,249,6,17,0.1,731.01006,127.85507,66.288167,770.69923,167.14242,66.211645,48,0.10884354,0.52083333,0.11482681,50,0.14285714,6,0.45572917,0.17117476,0.40911171,0.35911171,low_density
437,250,246,25,17,0.1,731.01006,127.85507,66.288167,731.17878,167.45263,105.66757,48,0.12840136,0.29166667,0.13854128,251.49503,0.71855723,31,0.10329861,0.27521689,0.40911171,0.35911171,broken
438,251,246,27,17,0.1,731.41183,206.83137,66.069678,731.17878,167.45263,105.66757,36,0.13718821,0.80555556,0.14186109,86.60254,0.24743583,3,0.73842593,0.25633763,0.40911171,0.35911171,low_density
439,251,247,23,17,0.1,731.41183,206.83137,66.069678,731.24311,167.23381,26.690278,49,0.12244898,0.28571429,0.23805355,242.03988,0.69154251,35,0.081632653,0.29328128,0.40911171,0.35911171,broken
440,252,261,1,18,0.1,60.143146,210.13548,26.024754,99.832317,249.42283,25.948232,44,0,0,0.081926738,0,0,0,0,0.024578022,0.40911171,0.35911171,missing
441,253,261,2,18,0.1,139.11972,209.73389,26.090199,99.832317,249.42283,25.948232,39,0.0041862899,0.15384615,0.20606796,50,0.14285714,33,0.023668639,0.10234086,0.40911171,0.35911171,broken
442,254,261,3,18,0.1,139.52149,288.71019,25.87171,99.832317,249.42283,25.948232,49,0.0012494794,0.040816327,0.11866437,60.355339,0.17244383,0,0.040816327,0.085207559,0.40911171,0.35911171,low_density
443,255,261,0,18,0.1,60.544917,289.11178,25.806265,99.832317,249.42283,25.948232,49,0.00083298626,0.040816327,0.14301303,50,0.14285714,0,0.040816327,0.084990538,0.40911171,0.35911171,low_density
444,252,262,13,18,0.1,60.143146,210.13548,26.024754,60.311865,249.73304,65.404154,45,0.024036281,0.42222222,0.080257105,70.710678,0.20203051,4,0.38469136,0.13949935,0.40911171,0.35911171,low_density
445,255,262,12,18,0.1,60.544917,289.11178,25.806265,60.311865,249.73304,65.404154,36,0.03968254,0.52777778,0.088988316,100,0.28571429,0,0.52777778,0.18919649,0.40911171,0.35911171,low_density
446,256,262,28,18,0.1,60.480584,289.3306,104.78355,60.311865,249.73304,65.404154,49,0.078300708,1,0.14782119,100,0.28571429,0,1,0.28926514,0.40911171,0.35911171,low_density
447,257,262,29,18,0.1,60.078813,210.3543,105.00204,60.311865,249.73304,65.404154,46,0.18278616,1,0.21504726,150,0.42857143,0,1,0.37649288,0.40911171,0.35911171,uncertain
448,252,264,14,18,0.1,60.143146,210.13548,26.024754,99.599265,210.0441,65.546121,39,0.37885924,0.8974359,0.45028587,234.52079,0.67005939,0,0.8974359,0.55087376,0.40911171,0.35911171,present
449,253,264,15,18,0.1,139.11972,209.73389,26.090199,99.599265,210.0441,65.546121,42,0.24878523,1,0.34362631,150,0.42857143,0,1,0.43486632,0.40911171,0.35911171,uncertain
450,257,264,30,18,0.1,60.078813,210.3543,105.00204,99.599265,210.0441,65.546121,38,0.23791622,1,0.28276152,165.83124,0.47380354,0,1,0.42465421,0.40911171,0.35911171,uncertain
451,258,264,31,18,0.1,139.05538,209.95271,105.06749,99.599265,210.0441,65.546121,34,0.80552221,1,0.68935475,314.23883,0.89782524,0,1,0.8229194,0.40911171,0.35911171,present
452,262,260,24,18,0.1,60.311865,249.73304,65.404154,99.767984,249.64165,104.92552,41,0.60179194,1,0.56722941,259.80762,0.74230749,0,1,0.68628328,0.40911171,0.35911171,present
453,262,261,20,18,0.1,60.311865,249.73304,65.404154,99.832317,249.42283,25.948232,48,0.15603741,1,0.23588865,122.47449,0.34992711,0,1,0.3550596,0.40911171,0.35911171,low_density
454,262,265,4,18,0.1,60.311865,249.73304,65.404154,100.00104,289.02039,65.327632,44,0.24675325,1,0.25148748,122.47449,0.34992711,0,1,0.386954,0.40911171,0.35911171,uncertain
455,262,264,5,18,0.1,60.311865,249.73304,65.404154,99.599265,210.0441,65.546121,41,0.34295669,1,0.30057712,173.20508,0.49487166,0,1,0.46677806,0.40911171,0.35911171,present
456,263,261,22,18,0.1,139.28844,249.33145,65.469599,99.832317,249.42283,25.948232,40,0.53826531,1,0.56105611,254.95098,0.72843136,0,1,0.66190426,0.40911171,0.35911171,present
457,263,265,7,18,0.1,139.28844,249.33145,65.469599,100.00104,289.02039,65.327632,41,0.30014933,1,0.27342335,158.11388,0.45175395,0,1,0.43501029,0.40911171,0.35911171,uncertain
458,263,260,26,18,0.1,139.28844,249.33145,65.469599,99.767984,249.64165,104.92552,48,0.27508503,1,0.31161051,158.11388,0.45175395,0,1,0.43894715,0.40911171,0.35911171,uncertain
459,264,261,21,18,0.1,99.599265,210.0441,65.546121,99.832317,249.42283,25.948232,49,0.20783007,1,0.27750864,150,0.42857143,0,1,0.40274447,0.40911171,0.35911171,uncertain
460,264,263,6,18,0.1,99.599265,210.0441,65.546121,139.28844,249.33145,65.469599,45,0.29160998,1,0.26817688,158.11388,0.45175395,0,1,0.43087455,0.40911171,0.35911171,uncertain
461,264,260,25,18,0.1,99.599265,210.0441,65.546121,99.767984,249.64165,104.92552,49,0.34402332,1,0.37993525,165.83124,0.47380354,0,1,0.48563846,0.40911171,0.35911171,present
462,265,260,27,18,0.1,100.00104,289.02039,65.327632,99.767984,249.64165,104.92552,49,0.40857976,1,0.42109482,187.08287,0.53452248,0,1,0.53253299,0.40911171,0.35911171,present
463,265,261,23,18,0.1,100.00104,289.02039,65.327632,99.832317,249.42283,25.948232,49,0.17409413,0.81632653,0.28914084,122.47449,0.34992711,7,0.69970845,0.33140854,0.40911171,0.35911171,low_density
464,266,275,1,19,0.1,139.11972,209.73389,26.090199,178.80889,249.02124,26.013676,49,0.0012494794,0.06122449,0.10064671,50,0.14285714,0,0.06122449,0.075466817,0.40911171,0.35911171,low_density
465,267,275,2,19,0.1,218.09629,209.3323,26.155643,178.80889,249.02124,26.013676,47,0.0021710812,0.10638298,0.15567434,50,0.14285714,1,0.10411951,0.098685838,0.40911171,0.35911171,low_density
466,268,275,3,19,0.1,218.49806,288.3086,25.937154,178.80889,249.02124,26.013676,37,0.00055157198,0.027027027,0.077626004,50,0.14285714,0,0.027027027,0.063221612,0.40911171,0.35911171,low_density
467,269,275,0,19,0.1,139.52149,288.71019,25.87171,178.80889,249.02124,26.013676,39,0.0031397174,0.15384615,0.15824218,50,0.14285714,32,0.027613412,0.088270868,0.40911171,0.35911171,broken
468,266,276,13,19,0.1,139.11972,209.73389,26.090199,139.28844,249.33145,65.469599,45,0.21405896,0.95555556,0.35241953,141.42136,0.40406102,2,0.91308642,0.40792176,0.40911171,0.35911171,uncertain
469,269,276,12,19,0.1,139.52149,288.71019,25.87171,139.28844,249.33145,65.469599,48,0.16581633,0.9375,0.24950829,132.28757,0.37796447,3,0.87890625,0.35092444,0.40911171,0.35911171,low_density
470,270,276,28,19,0.1,139.45715,288.92901,104.849,139.28844,249.33145,65.469599,37,0.35852179,1,0.38226549,165.83124,0.47380354,0,1,0.49068707,0.40911171,0.35911171,present
471,271,276,29,19,0.1,139.05538,209.95271,105.06749,139.28844,249.33145,65.469599,37,0.36458908,1,0.37478948,187.08287,0.53452248,0,1,0.50544419,0.40911171,0.35911171,present
472,266,278,14,19,0.1,139.11972,209.73389,26.090199,178.57584,209.64251,65.611566,34,0.62845138,1,0.65356641,276.12475,0.78892785,0,1,0.7318373,0.40911171,0.35911171,present
473,267,278,15,19,0.1,218.09629,209.3323,26.155643,178.57584,209.64251,65.611566,45,0.28435374,1,0.40891697,180.27756,0.51507875,0,1,0.4867509,0.40911171,0.35911171,present
474,271,278,30,19,0.1,139.05538,209.95271,105.06749,178.57584,209.64251,65.611566,41,0.3852663,1,0.40301959,206.15528,0.58901509,0,1,0.53373954,0.40911171,0.35911171,present
475,272,278,31,19,0.1,218.03195,209.55112,105.13293,178.57584,209.64251,65.611566,34,0.50840336,0.97058824,0.47267432,269.25824,0.76930926,1,0.94204152,0.62795685,0.40911171,0.35911171,present
476,276,274,24,19,0.1,139.28844,249.33145,65.469599,178.74455,249.24006,104.99097,45,0.77006803,1,0.67973765,304.13813,0.86896608,0,1,0.80218322,0.40911171,0.35911171,present
477,276,275,20,19,0.1,139.28844,249.33145,65.469599,178.80889,249.02124,26.013676,44,0.24953618,1,0.35878139,165.83124,0.47380354,0,1,0.45094616,0.40911171,0.35911171,uncertain
478,276,279,4,19,0.1,139.28844,249.33145,65.469599,178.97761,288.6188,65.393077,43,0.25249169,1,0.23248062,141.42136,0.40406102,0,1,0.39650695,0.40911171,0.35911171,uncertain
479,276,278,5,19,0.1,139.28844,249.33145,65.469599,178.57584,209.64251,65.611566,48,0.37117347,1,0.31810114,180.27756,0.51507875,0,1,0.48555207,0.40911171,0.35911171,present
480,277,275,22,19,0.1,218.26501,248.92986,65.535044,178.80889,249.02124,26.013676,45,0.57959184,1,0.60770826,264.57513,0.75592895,0,1,0.69517227,0.40911171,0.35911171,present
481,277,279,7,19,0.1,218.26501,248.92986,65.535044,178.97761,288.6188,65.393077,48,0.29676871,1,0.26947781,150,0.42857143,0,1,0.42701681,0.40911171,0.35911171,uncertain
482,277,274,26,19,0.1,218.26501,248.92986,65.535044,178.74455,249.24006,104.99097,44,0.37384045,1,0.39214105,193.64917,0.55328334,0,1,0.51811528,0.40911171,0.35911171,present
483,278,275,21,19,0.1,178.57584,209.64251,65.611566,178.80889,249.02124,26.013676,40,0.2627551,1,0.345917,173.20508,0.49487166,0,1,0.45631954,0.40911171,0.35911171,uncertain
484,278,277,6,19,0.1,178.57584,209.64251,65.611566,218.26501,248.92986,65.535044,40,0.32142857,1,0.26811047,158.11388,0.45175395,0,1,0.4398002,0.40911171,0.35911171,uncertain
485,278,274,25,19,0.1,178.57584,209.64251,65.611566,178.74455,249.24006,104.99097,40,0.4627551,1,0.4766737,217.94495,0.62269985,0,1,0.5875036,0.40911171,0.35911171,present
486,279,274,27,19,0.1,178.97761,288.6188,65.393077,178.74455,249.24006,104.99097,40,0.42806122,1,0.43690727,206.15528,0.58901509,0,1,0.55674432,0.40911171,0.35911171,present
487,279,275,23,19,0.1,178.97761,288.6188,65.393077,178.80889,249.02124,26.013676,39,0.285191,1,0.40977069,173.20508,0.49487166,0,1,0.48220642,0.40911171,0.35911171,present
488,280,289,1,20,0.1,218.09629,209.3323,26.155643,257.78546,248.61965,26.079121,38,0,0,0.081638478,0,0,0,0,0.024491543,0.40911171,0.35911171,missing
489,281,289,2,20,0.1,297.07286,208.93071,26.221088,257.78546,248.61965,26.079121,43,0,0,0.11335241,0,0,0,0,0.034005722,0.40911171,0.35911171,missing
490,282,289,3,20,0.1,297.47463,287.907,26.002599,257.78546,248.61965,26.079121,47,0,0,0.044092044,0,0,0,0,0.013227613,0.40911171,0.35911171,missing
491,283,289,0,20,0.1,218.49806,288.3086,25.937154,257.78546,248.61965,26.079121,48,0.00042517007,0.020833333,0.098953223,50,0.14285714,0,0.020833333,0.068652803,0.40911171,0.35911171,low_density
492,280,290,13,20,0.1,218.09629,209.3323,26.155643,218.26501,248.92986,65.535044,47,0.33000434,1,0.45768802,187.08287,0.53452248,0,1,0.51993833,0.40911171,0.35911171,present
493,283,290,12,20,0.1,218.49806,288.3086,25.937154,218.26501,248.92986,65.535044,48,0.23596939,1,0.34378816,165.83124,0.47380354,0,1,0.44237815,0.40911171,0.35911171,uncertain
494,284,290,28,20,0.1,218.43373,288.52741,104.91444,218.26501,248.92986,65.535044,49,0.42190754,1,0.4530679,200,0.57142857,0,1,0.55534977,0.40911171,0.35911171,present
495,285,290,29,20,0.1,218.03195,209.55112,105.13293,218.26501,248.92986,65.535044,49,0.42857143,1,0.42597315,206.15528,0.58901509,0,1,0.55361715,0.40911171,0.35911171,present
496,280,292,14,20,0.1,218.09629,209.3323,26.155643,257.55241,209.24091,65.67701,39,0.52642595,1,0.58539552,254.95098,0.72843136,0,1,0.66565428,0.40911171,0.35911171,present
497,281,292,15,20,0.1,297.07286,208.93071,26.221088,257.55241,209.24091,65.67701,46,0.3216504,1,0.45536025,209.14366,0.59755331,0,1,0.53249152,0.40911171,0.35911171,present
498,285,292,30,20,0.1,218.03195,209.55112,105.13293,257.55241,209.24091,65.67701,42,0.4271137,1,0.44339683,212.13203,0.60609153,0,1,0.56267604,0.40911171,0.35911171,present
499,286,292,31,20,0.1,297.00853,209.14953,105.19838,257.55241,209.24091,65.67701,39,0.54840398,1,0.52705292,250,0.71428571,0,1,0.6512085,0.40911171,0.35911171,present
500,290,288,24,20,0.1,218.26501,248.92986,65.535044,257.72113,248.83847,105.05641,49,0.67430237,1,0.62897557,282.84271,0.80812204,0,1,0.74301389,0.40911171,0.35911171,present
501,290,289,20,20,0.1,218.26501,248.92986,65.535044,257.78546,248.61965,26.079121,44,0.33487941,1,0.46511209,206.15528,0.58901509,0,1,0.53725122,0.40911171,0.35911171,present
502,290,293,4,20,0.1,218.26501,248.92986,65.535044,257.95418,288.21721,65.458521,49,0.27030404,1,0.24140985,141.42136,0.40406102,0,1,0.40452942,0.40911171,0.35911171,uncertain
503,290,292,5,20,0.1,218.26501,248.92986,65.535044,257.55241,209.24091,65.67701,39,0.3956044,1,0.33246489,180.27756,0.51507875,0,1,0.49719047,0.40911171,0.35911171,present
504,291,289,22,20,0.1,297.24158,248.52827,65.600488,257.78546,248.61965,26.079121,49,0.48729696,1,0.5751752,244.94897,0.69985421,0,1,0.6437052,0.40911171,0.35911171,present
505,291,293,7,20,0.1,297.24158,248.52827,65.600488,257.95418,288.21721,65.458521,38,0.31740064,1,0.28279226,158.11388,0.45175395,0,1,0.44299636,0.40911171,0.35911171,uncertain
506,291,288,26,20,0.1,297.24158,248.52827,65.600488,257.72113,248.83847,105.05641,43,0.44328429,1,0.45429483,217.94495,0.62269985,0,1,0.5749487,0.40911171,0.35911171,present
507,292,289,21,20,0.1,257.55241,209.24091,65.67701,257.78546,248.61965,26.079121,44,0.26623377,1,0.37665383,180.27756,0.51507875,0,1,0.47163597,0.40911171,0.35911171,present
508,292,291,6,20,0.1,257.55241,209.24091,65.67701,297.24158,248.52827,65.600488,49,0.32153269,1,0.27080577,150,0.42857143,0,1,0.4348444,0.40911171,0.35911171,uncertain
509,292,288,25,20,0.1,257.55241,209.24091,65.67701,257.72113,248.83847,105.05641,49,0.49937526,1,0.50308716,217.94495,0.62269985,0,1,0.60641369,0.40911171,0.35911171,present
510,293,288,27,20,0.1,257.95418,288.21721,65.458521,257.72113,248.83847,105.05641,44,0.39053803,1,0.39236355,200,0.57142857,0,1,0.52772762,0.40911171,0.35911171,present
511,293,289,23,20,0.1,257.95418,288.21721,65.458521,257.78546,248.61965,26.079121,48,0.35034014,1,0.46568055,193.64917,0.55328334,0,1,0.53312704,0.40911171,0.35911171,present
512,294,303,1,21,0.1,297.07286,208.93071,26.221088,336.76203,248.21806,26.144566,47,0,0,0.08939054,0,0,0,0,0.026817162,0.40911171,0.35911171,missing
513,295,303,2,21,0.1,376.04943,208.52912,26.286533,336.76203,248.21806,26.144566,44,0,0,0.10591563,0,0,0,0,0.031774688,0.40911171,0.35911171,missing
514,296,303,3,21,0.1,376.4512,287.50541,26.068044,336.76203,248.21806,26.144566,45,0,0,0.056193419,0,0,0,0,0.016858026,0.40911171,0.35911171,missing
515,297,303,0,21,0.1,297.47463,287.907,26.002599,336.76203,248.21806,26.144566,43,0,0,0.066442371,0,0,0,0,0.019932711,0.40911171,0.35911171,missing
516,294,304,13,21,0.1,297.07286,208.93071,26.221088,297.24158,248.52827,65.600488,43,0.39392501,1,0.50779771,217.94495,0.62269985,0,1,0.57619178,0.40911171,0.35911171,present
517,297,304,12,21,0.1,297.47463,287.907,26.002599,297.24158,248.52827,65.600488,36,0.27777778,1,0.39387271,187.08287,0.53452248,0,1,0.48512577,0.40911171,0.35911171,present
518,298,304,28,21,0.1,297.4103,288.12582,104.97989,297.24158,248.52827,65.600488,35,0.48396501,1,0.48811675,223.6068,0.63887656,0,1,0.60134367,0.40911171,0.35911171,present
519,299,304,29,21,0.1,297.00853,209.14953,105.19838,297.24158,248.52827,65.600488,45,0.37460317,1,0.38669184,193.64917,0.55328334,0,1,0.51670934,0.40911171,0.35911171,present
520,294,306,14,21,0.1,297.07286,208.93071,26.221088,336.52898,208.83932,65.742455,44,0.50278293,1,0.57424946,244.94897,0.69985421,0,1,0.64807327,0.40911171,0.35911171,present
