slice_index,low_density_strut_count,strut_ids
224,134,4101;4208;4211;4212;4216;4217;4219;4222;4223;4228;4229;4230;4231;4233;4234;4235;4236;4239;4240;4244;4245;4247;4249;4250;4424;4425;4428;4432;4436;4437;4439;4441;4442;4443;4449;4451;4453;4454;4456;4463;4467;4470;4632;4633;4646;4648;4651;4652;4656;4657;4662;4663;4669;4671;4673;4674;4683;4687;4690;4829;4847;4852;4853;4866;4868;4871;4872;4877;4879;4881;4883;4888;4889;4891;4893;4903;4907;4910;4918;5066;5067;5086;5088;5091;5092;5095;5101;5111;5113;5114;5120;5127;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
225,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
226,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
227,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
228,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
229,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
230,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
231,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
232,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
233,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
234,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
235,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
236,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
237,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
238,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
239,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
240,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
241,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
242,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
243,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
244,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
245,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
246,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
247,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
248,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
249,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
250,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
251,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
252,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
253,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
254,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
255,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
256,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
257,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
258,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
259,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
260,84,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046
261,86,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5798;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046;7811;7813
262,128,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;4918;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5138;5142;5287;5297;5306;5311;5312;5331;5334;5340;5350;5358;5507;5508;5517;5526;5532;5541;5554;5570;5578;5746;5751;5752;5761;5770;5774;5790;5966;5971;5976;5985;5994;6004;6013;6014;6022;6026;6027;6046;7152;7225;7372;7489;7513;7515;7537;7539;7559;7565;7569;7592;7709;7733;7735;7755;7759;7760;7764;7779;7782;7789;7811;7812;7813;7949;7950;7951;7975;7977;7978;7979;7996;8003;8006;8007;8012;8024;8031;8032;8034;8036;8037;8041;8059
263,127,4101;4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4646;4651;4652;4662;4671;4674;4690;4847;4866;4871;4872;4881;4891;4910;5066;5067;5086;5091;5092;5101;5111;5114;5120;5130;5287;5297;5306;5311;5312;5331;5334;5340;5350;5507;5554;5570;6439;6463;6465;6633;6657;6658;6659;6660;6664;6672;6679;6685;6703;6853;6877;6879;6884;6895;6899;6904;6905;6909;6912;6923;6932;7073;7088;7099;7100;7112;7119;7125;7129;7143;7152;7225;7293;7308;7315;7319;7320;7332;7339;7345;7349;7363;7372;7513;7537;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
264,98,4211;4212;4222;4230;4231;4234;4235;4239;4240;4249;4250;4432;4441;4442;4451;4454;4470;4674;6208;6219;6224;6232;6235;6241;6243;6244;6248;6249;6260;6263;6437;6439;6444;6452;6455;6461;6463;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
265,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
266,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
267,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
268,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
269,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
270,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
271,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
272,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
273,73,6208;6224;6232;6235;6244;6248;6249;6260;6263;6444;6452;6455;6464;6465;6472;6483;6660;6664;6672;6679;6685;6703;6884;6895;6899;6904;6905;6909;6912;6923;6932;7088;7100;7112;7119;7125;7129;7143;7152;7225;7308;7315;7320;7332;7339;7345;7349;7363;7372;7540;7544;7559;7565;7569;7583;7592;7755;7760;7764;7779;7789;7812;7813;7975;7996;8003;8012;8024;8031;8036;8037;8041;8059
